1408.54	0.134371257
1410.88	0.133712575
1413.22	0.13239521
1415.54	0.13239521
1417.86	0.131407186
1420.18	0.131407186
1422.5	0.131077844
1424.81	0.128113772
1427.11	0.13008982
1429.41	0.134371257
1431.7	0.131736527
1433.98	0.131736527
1436.26	0.131407186
1438.52	0.132724551
1440.78	0.132724551
1443.03	0.132724551
1445.28	0.133383234
1447.52	0.133383234
1449.76	0.134371257
1452	0.134371257
1454.23	0.134041916
1456.44	0.136676647
1458.64	0.134700599
1460.84	0.135359281
1463.04	0.135359281
1465.23	0.134041916
1467.41	0.131736527
1469.59	0.131407186
1471.77	0.130748503
1473.95	0.131077844
1476.11	0.132065868
1478.27	0.131736527
1480.41	0.130419162
1482.54	0.133383234
1484.66	0.134700599
1486.78	0.132065868
1488.9	0.131736527
1491.01	0.128772455
1493.11	0.131736527
1495.21	0.132724551
1497.31	0.133383234
1499.4	0.133383234
1501.48	0.134371257
1503.56	0.133712575
1505.63	0.135688623
1507.7	0.136017964
1509.76	0.137005988
1511.8	0.13502994
1513.84	0.131736527
1515.88	0.132724551
1517.91	0.13239521
1519.94	0.131736527
1521.97	0.130748503
1523.98	0.131407186
1525.98	0.131407186
1527.98	0.130419162
1530	0.133053892
1532	0.131736527
1533.97	0.13239521
1535.94	0.131407186
1537.9	0.131736527
1539.86	0.131407186
1541.82	0.132065868
1543.76	0.130419162
1545.7	0.129760479
1547.64	0.133383234
1549.58	0.134371257
1551.51	0.13239521
1553.43	0.131736527
1555.35	0.129431138
1557.26	0.130419162
1559.16	0.130748503
1561.06	0.131736527
1562.96	0.132724551
1564.84	0.131736527
1566.72	0.133712575
1568.58	0.133712575
1570.44	0.133712575
1572.3	0.133712575
1574.16	0.134371257
1576.02	0.134041916
1577.87	0.133383234
1579.71	0.130419162
1581.55	0.13239521
1583.38	0.131077844
1585.21	0.131736527
1587.03	0.130748503
1588.91	0.131407186
1590.85	0.130748503
1592.72	0.131407186
1594.52	0.13008982
1596.32	0.131077844
1598.11	0.133712575
1599.89	0.133053892
1601.67	0.132724551
1603.44	0.13239521
1605.2	0.133383234
1606.96	0.129431138
1608.72	0.131736527
1610.47	0.131407186
1612.21	0.131407186
1613.95	0.130748503
1615.69	0.131736527
1617.42	0.132724551
1619.14	0.131736527
1620.86	0.134041916
1622.58	0.134371257
1624.3	0.134041916
1626.02	0.133383234
1627.73	0.134700599
1629.43	0.134700599
1631.11	0.134371257
1632.79	0.133712575
1634.47	0.134041916
1636.14	0.133383234
1637.81	0.134700599
1639.49	0.132724551
1641.15	0.131407186
1642.79	0.131736527
1644.43	0.131407186
1646.07	0.129431138
1647.71	0.12745509
1649.34	0.13008982
1650.98	0.131407186
1652.61	0.130419162
1654.23	0.132065868
1655.85	0.13239521
1657.45	0.133053892
1659.05	0.131407186
1660.65	0.130748503
1662.25	0.131736527
1663.83	0.132065868
1665.41	0.134371257
1666.99	0.134371257
1668.57	0.134041916
1670.14	0.132724551
1671.7	0.133053892
1673.26	0.133383234
1674.82	0.132724551
1676.38	0.130419162
1677.93	0.131736527
1679.47	0.131736527
1680.78	0.131736527
1682.08	0.132065868
1683.61	0.132065868
1685.13	0.13239521
1686.65	0.132724551
1688.15	0.131736527
1689.66	0.13239521
1691.17	0.13008982
1692.67	0.129760479
1694.17	0.129431138
1695.67	0.130419162
1697.16	0.129431138
1698.64	0.128772455
1700.12	0.128113772
1701.48	0.128772455
1702.83	0.12745509
1704.42	0.12745509
1706	0.126137725
1707.46	0.125808383
1708.91	0.126467066
1710.36	0.128113772
1711.8	0.128113772
1713.24	0.127784431
1714.67	0.128113772
1716.1	0.128772455
1717.52	0.128113772
1718.94	0.128113772
1720.36	0.128113772
1721.78	0.127784431
1723.19	0.128772455
1724.59	0.13008982
1725.99	0.128772455
1727.39	0.128772455
1728.78	0.128443114
1730.16	0.128772455
1731.54	0.130748503
1732.91	0.128443114
1734.28	0.13008982
1735.65	0.130748503
1737.01	0.133053892
1738.37	0.131407186
1739.73	0.131736527
1741.09	0.133053892
1742.45	0.133712575
1743.79	0.132724551
1745.13	0.133712575
1746.47	0.134700599
1747.81	0.134371257
1749.13	0.134700599
1750.46	0.131407186
1751.79	0.133712575
1753.11	0.134371257
1754.43	0.132065868
1755.74	0.134041916
1757.05	0.132724551
1758.35	0.132724551
1759.65	0.13239521
1760.95	0.133053892
1762.25	0.134371257
1763.53	0.13239521
1764.81	0.133383234
1766.09	0.134371257
1767.36	0.13239521
1768.63	0.13239521
1769.9	0.131736527
1771.17	0.131736527
1772.43	0.131736527
1773.69	0.130419162
1774.94	0.13008982
1776.19	0.129760479
1777.44	0.129760479
1778.69	0.131736527
1779.94	0.132065868
1781.17	0.131077844
1782.39	0.131407186
1784.22	0.13239521
1786.66	0.132065868
1789.08	0.13239521
1791.49	0.128443114
1793.89	0.130419162
1796.27	0.130419162
1798.66	0.129431138
1801.03	0.131077844
1803.38	0.129760479
1805.71	0.129760479
1808.04	0.133383234
1810.34	0.133383234
1812.62	0.134371257
1814.88	0.134041916
1817.14	0.134371257
1819.37	0.131407186
1821.59	0.13008982
1823.81	0.133712575
1826.01	0.134041916
1828.2	0.134371257
1830.39	0.131736527
1832.58	0.131077844
1834.76	0.131736527
1836.91	0.131736527
1839.05	0.130419162
1841.16	0.129431138
1843.26	0.12745509
1845.34	0.126796407
1847.42	0.12745509
1849.49	0.126137725
1851.54	0.125479042
1853.57	0.124491018
1855.59	0.124820359
1857.61	0.124491018
1859.62	0.126796407
1861.63	0.126796407
1863.62	0.128113772
1865.58	0.126796407
1867.54	0.129101796
1869.54	0.127125749
1871.6	0.129101796
1873.59	0.129101796
1875.5	0.13008982
1877.4	0.13008982
1879.28	0.131407186
1881.14	0.131077844
1883	0.131736527
1884.86	0.13239521
1886.71	0.131736527
1888.53	0.131407186
1890.35	0.130419162
1892.15	0.131077844
1893.94	0.132065868
1895.72	0.133053892
1897.48	0.13502994
1899.24	0.134041916
1901	0.133053892
1902.74	0.13239521
1904.48	0.132724551
1906.19	0.131407186
1907.88	0.132065868
1909.57	0.131407186
1911.25	0.13239521
1912.93	0.131407186
1914.61	0.133053892
1916.27	0.131407186
1917.92	0.13008982
